0.02325300000000110, 32651.01757812500000000
0.02325760000000110, 32829.95312500000000000
0.02326220000000110, 34020.02343750000000000
0.02326680000000110, 34506.66406250000000000
0.02327140000000110, 34820.50781250000000000
0.02327600000000110, 35659.48437500000000000
0.02328060000000111, 36225.80078125000000000
0.02328520000000111, 36576.41796875000000000
0.02328980000000111, 36752.21875000000000000
0.02329440000000111, 37891.47265625000000000
0.02329900000000111, 38322.46875000000000000
0.02330360000000111, 38540.24609375000000000
0.02330820000000111, 39769.05078125000000000
0.02331280000000111, 40157.33203125000000000
0.02331740000000111, 40484.89453125000000000
0.02332200000000111, 40642.48046875000000000
0.02332660000000111, 41883.13671875000000000
0.02333120000000111, 42272.96484375000000000
0.02333580000000111, 42664.78515625000000000
0.02334040000000111, 43346.50000000000000000
0.02334500000000111, 44087.10937500000000000
0.02334960000000111, 44348.07812500000000000
0.02335420000000111, 44984.08593750000000000
0.02335880000000111, 45853.02734375000000000
0.02336340000000111, 46132.66796875000000000
0.02336800000000111, 46680.16796875000000000
0.02337260000000111, 47539.37890625000000000
0.02337720000000111, 47506.57031250000000000
0.02338180000000111, 48557.20703125000000000
0.02338640000000112, 49248.61718750000000000
0.02339100000000112, 50215.46093750000000000
0.02339560000000112, 49544.34375000000000000
0.02340020000000112, 50985.57031250000000000
0.02340480000000112, 50908.43750000000000000
0.02340940000000112, 52202.91796875000000000
0.02341400000000112, 52414.08203125000000000
0.02341860000000112, 52676.15625000000000000
0.02342320000000112, 53394.71484375000000000
0.02342780000000112, 54128.58984375000000000
0.02343240000000112, 54418.71484375000000000
0.02343700000000112, 55214.54687500000000000
0.02344160000000112, 55591.28515625000000000
0.02344620000000112, 56411.73046875000000000
0.02345080000000112, 56616.90234375000000000
0.02345540000000112, 57548.36328125000000000
0.02346000000000112, 58220.77734375000000000
0.02346460000000112, 58331.11718750000000000
0.02346920000000112, 59237.86718750000000000
0.02347380000000112, 59355.85156250000000000
0.02347840000000112, 60422.76562500000000000
0.02348300000000112, 60873.31640625000000000
0.02348760000000112, 61542.90234375000000000
0.02349220000000113, 61905.07812500000000000
0.02349680000000113, 46595.17187500000000000
0.02350140000000113, -7417.43505859375000000
0.02350600000000113, -34275.76171875000000000
0.02351060000000113, -48011.74218750000000000
0.02351520000000113, -54925.38671875000000000
0.02351980000000113, -58044.10156250000000000
0.02352440000000113, -60259.12109375000000000
0.02352900000000113, -59124.75390625000000000
0.02353360000000113, -58789.39453125000000000
0.02353820000000113, -58507.59765625000000000
0.02354280000000113, -57129.44921875000000000
0.02354740000000113, -56785.77734375000000000
0.02355200000000113, -56228.50781250000000000
0.02355660000000113, -55409.07812500000000000
0.02356120000000113, -54748.00781250000000000
0.02356580000000113, -54158.54687500000000000
